"Sample_ID","Taxonomy","Frequency","Lysis","Treatment"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Lysinibacillus.__",4248,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Alloiococcus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Allobacillus.s__Allobacillus_halotolerans",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Planococcus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__Bacillus_megaterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Listeriaceae.g__Listeria.s__Listeria_monocytogenes",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Carnobacterium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.__",17,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Geobacillus.s__Geobacillus_thermodenitrificans",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Abiotrophia.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.__",82,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Jeotgalicoccus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Gemellaceae.g__Gemella.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Aerococcus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Listeriaceae.g__Brochothrix.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Vagococcaceae.g__Vagococcus.__",628,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__uncultured_organism",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.__",30,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Vagococcaceae.g__Vagococcus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__uncultured_bacterium",197,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__uncultured.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Phenylobacterium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix.s__Erysipelothrix_rhusiopathiae",40,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelotrichaceae_UCG.003.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Levilactobacillus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__Chthoniobacteraceae.g__Candidatus_Udaeobacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__Chthoniobacteraceae.g__Candidatus_Udaeobacter.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Chloroflexi.c__Gitt.GS.136.o__Gitt.GS.136.f__Gitt.GS.136.g__Gitt.GS.136.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Chloroflexi.c__KD4.96.o__KD4.96.f__KD4.96.g__KD4.96.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Acidobacteriota.c__Blastocatellia.o__Pyrinomonadales.f__Pyrinomonadaceae.g__RB41.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gillisia.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__Flavobacterium_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium.s__Chryseobacterium_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Empedobacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Imtechella.s__Imtechella_halotolerans",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__Flavobacterium_phocarum",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__Flavobacterium_tegetincola",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Myroides.s__bacterium_28W232",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Myroides.s__Myroides_odoratimimus",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadales.g__Saccharimonadales.s__uncultured_Candidatus",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Chloroplast.f__Chloroplast.g__Chloroplast.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae.g__Hafnia.Obesumbacterium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Turicella.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__uncultured.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.__.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Arcobacteraceae.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Family_XI.g__Ezakiella.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Peptostreptococcus.s__uncultured_bacterium",8,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Rhodoluna.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.__.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_5.s__Clostridium_putrefaciens",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.__",4,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Tetrasphaera.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Nocardiaceae.g__Rhodococcus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Aquipuribacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Arthrobacter.s__Arthrobacter_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Arthrobacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Streptomycetales.f__Streptomycetaceae.g__E1B.B3.114.s__Rhacophorus_dennysi",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Paeniglutamicibacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.__.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Glutamicibacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Leucobacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Microbacterium.s__Microbacterium_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Agromyces.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Proteus.__",1384,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Moellerella.s__Providencia_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Moellerella.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Providencia.__",1221,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Providencia.s__Providencia_alcalifaciens",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.__.__",26979,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.__",1579,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Salmonella.s__Salmonella_enterica",21001,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella.s__Escherichia_coli",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.__.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella.__",1744,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Serratia.__",1622,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Yersinia.__",7,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Yersinia.s__Yersinia_ruckeri",124,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__Pseudoalteromonas_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Psychromonadaceae.g__Psychromonas.s__Psychromonas_arctica",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__uncultured_bacterium",14,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_falsenii",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Lawsonella.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Brevibacteriaceae.g__Brevibacterium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._hallii_group.s__uncultured_bacterium",4,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Malaciobacter.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Photobacterium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.s__Shewanella_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Aeromonadaceae.g__Oceanisphaera.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Family_XI.g__Finegoldia.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Salinivibrio.s__Salinivibrio_proteolyticus",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Salinivibrio.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Haemophilus.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Haemophilus.s__uncultured_organism",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Aggregatibacter.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Avibacterium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.__",12,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacteriaceae_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__Nocardioides_gilvus",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Aeromicrobium.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Erythrobacter.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Psychrobacter.s__Psychrobacter_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Alkanindiges.__",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.__",157,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__uncultured_Acinetobacter",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__Pseudomonas_sp.",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Azospirillales.f__uncultured.g__uncultured.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Acidiphilium.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Rubritepida.s__uncultured_bacterium",0,"Gram-negative Lysis","Salmonella Presence"
"S3","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__Stenotrophomonas_sp.",0,"Gram-negative Lysis","Salmonella Presence"
